LCLid,StdorToU,Acorn,Acorn_grouped,block_num,energy_sum,group_average,energy_average,tarrif_types,acorn_types
MAC003548,Std,ACORN-C,Affluent,6,7488.733002,11.98664011,14.71263851,0,3
MAC003511,Std,ACORN-C,Affluent,6,5178.591,11.98664011,10.11443555,0,3
MAC003499,Std,ACORN-C,Affluent,6,2220.922001,11.98664011,4.329282653,0,3
MAC003487,Std,ACORN-C,Affluent,6,3272.938,11.98664011,6.379996101,0,3
MAC003486,Std,ACORN-C,Affluent,6,2572.718,11.98664011,5.015044834,0,3
MAC001471,ToU,ACORN-C,Affluent,6,8258.544998,11.98664011,12.74466821,1,3
MAC003442,Std,ACORN-C,Affluent,6,3746.77,11.98664011,7.275281553,0,3
MAC001767,ToU,ACORN-C,Affluent,6,2486.29,11.98664011,3.927788309,1,3
MAC003392,Std,ACORN-C,Affluent,6,2824.206,11.98664011,5.441630057,0,3
MAC002201,ToU,ACORN-C,Affluent,6,6713.984,11.98664011,10.93482736,1,3
MAC003368,Std,ACORN-C,Affluent,6,3885.614,11.98664011,7.472334616,0,3
MAC003357,Std,ACORN-C,Affluent,6,9777.991998,11.98664011,18.76773896,0,3
MAC003349,Std,ACORN-C,Affluent,6,10753.536,11.98664011,20.64018427,0,3
MAC002433,ToU,ACORN-C,Affluent,6,7379.756,11.98664011,11.06410195,1,3
MAC002455,ToU,ACORN-C,Affluent,6,4827.496001,11.98664011,7.205217911,1,3
MAC003336,Std,ACORN-C,Affluent,6,2797.325999,11.98664011,8.580754599,0,3
MAC000431,Std,ACORN-C,Affluent,6,14695.267,11.98664011,20.72675176,0,3
MAC000096,Std,ACORN-C,Affluent,6,23327.703,11.98664011,28.79963333,0,3
MAC000140,Std,ACORN-C,Affluent,6,4089.216999,11.98664011,5.073470223,0,3
MAC004539,Std,ACORN-D,Affluent,6,4228.081,13.64707574,5.278503121,0,4
MAC000336,ToU,ACORN-D,Affluent,6,4418.533001,13.64707574,7.724708043,1,4
MAC000342,ToU,ACORN-D,Affluent,6,7864.078,13.64707574,10.87700968,1,4
MAC001698,Std,ACORN-D,Affluent,6,26703.406,13.64707574,41.65897972,0,4
MAC000727,Std,ACORN-D,Affluent,6,4901.731,13.64707574,7.197842878,0,4
MAC002267,Std,ACORN-D,Affluent,6,11045.969,13.64707574,16.31605465,0,4
MAC003013,Std,ACORN-D,Affluent,6,4998.38,13.64707574,7.631114504,0,4
MAC002482,ToU,ACORN-D,Affluent,6,14702.614,13.64707574,22.0099012,1,4
MAC001682,ToU,ACORN-D,Affluent,6,8317.494998,13.64707574,12.97581123,1,4
MAC000715,Std,ACORN-D,Affluent,6,14097.00399,13.64707574,20.70044639,0,4
MAC004527,Std,ACORN-D,Affluent,6,12027.778,13.64707574,15.01595256,0,4
MAC002627,Std,ACORN-D,Affluent,6,33176.36899,13.64707574,49.73968365,0,4
MAC000456,ToU,ACORN-D,Affluent,6,4244.86,13.64707574,7.18250423,1,4
MAC001717,Std,ACORN-D,Affluent,6,6168.817998,13.64707574,9.85434185,0,4
MAC004783,ToU,ACORN-D,Affluent,6,4976.782,13.64707574,7.15054885,1,4
MAC004814,ToU,ACORN-D,Affluent,7,1296.099,13.64707574,1.864890647,1,4
MAC002233,Std,ACORN-D,Affluent,7,6777.179,13.64707574,9.98111782,0,4
MAC000084,Std,ACORN-D,Affluent,7,10933.48,13.64707574,13.46487685,0,4
MAC000317,Std,ACORN-D,Affluent,7,5712.029,13.64707574,7.878660689,0,4
MAC001691,Std,ACORN-D,Affluent,7,8480.252,13.64707574,13.22972231,0,4
MAC004714,ToU,ACORN-D,Affluent,7,6942.325002,13.64707574,11.66777311,1,4
MAC001656,Std,ACORN-D,Affluent,7,8952.422999,13.64707574,13.94458411,0,4
MAC004637,Std,ACORN-D,Affluent,7,13229.956,13.64707574,22.16073031,0,4
MAC000776,Std,ACORN-D,Affluent,7,2961.214,13.64707574,4.354726471,0,4
MAC004628,Std,ACORN-D,Affluent,7,6591.477,13.64707574,11.02253679,0,4
MAC003063,Std,ACORN-D,Affluent,7,5934.735,13.64707574,9.060664123,0,4
MAC003502,ToU,ACORN-D,Affluent,7,7505.668,13.64707574,14.63093177,1,4
MAC001425,Std,ACORN-D,Affluent,7,11068.768,13.64707574,16.97663803,0,4
MAC000737,Std,ACORN-D,Affluent,7,11176.16,13.64707574,16.41139501,0,4
MAC001826,ToU,ACORN-D,Affluent,7,3475.915,13.64707574,5.499865507,1,4
MAC000193,ToU,ACORN-D,Affluent,7,9610.370001,13.64707574,11.66307039,1,4
MAC000194,ToU,ACORN-D,Affluent,7,7763.184999,13.64707574,9.421341018,1,4
MAC001098,Std,ACORN-D,Affluent,7,10640.729,13.64707574,16.07360876,0,4
MAC000050,Std,ACORN-D,Affluent,7,11619.406,13.64707574,23.37908651,0,4
MAC003022,Std,ACORN-D,Affluent,7,1880.729,13.64707574,8.358795556,0,4
MAC000073,Std,ACORN-D,Affluent,7,3257.479,13.64707574,4.011673645,0,4
MAC003018,Std,ACORN-D,Affluent,7,15269.407,13.64707574,23.31207175,0,4
MAC000741,Std,ACORN-D,Affluent,7,2543.997,13.64707574,8.233000001,0,4
MAC001825,ToU,ACORN-D,Affluent,7,4382.521001,13.64707574,6.934368672,1,4
MAC002497,ToU,ACORN-D,Affluent,7,7222.028999,13.64707574,11.99672591,1,4
MAC002218,Std,ACORN-D,Affluent,7,7121.491,13.64707574,11.81010116,0,4
MAC000692,Std,ACORN-D,Affluent,7,12908.442,13.64707574,18.92733431,0,4
MAC002170,Std,ACORN-D,Affluent,7,9958.448,13.64707574,16.11399353,0,4
MAC001612,ToU,ACORN-D,Affluent,7,6627.760999,13.64707574,10.27559845,1,4
MAC004389,Std,ACORN-D,Affluent,7,9392.582002,13.64707574,13.13647832,0,4
MAC001766,Std,ACORN-D,Affluent,7,23353.60499,13.64707574,36.95190663,0,4
MAC004990,ToU,ACORN-D,Affluent,7,6685.005,13.64707574,8.738568627,1,4
MAC004386,Std,ACORN-D,Affluent,7,15955.896,13.64707574,22.31593846,0,4
MAC004385,Std,ACORN-D,Affluent,7,22082.036,13.64707574,30.88396643,0,4
MAC001768,Std,ACORN-D,Affluent,7,10349.03,13.64707574,16.34917852,0,4
MAC000632,Std,ACORN-D,Affluent,7,9449.51,13.64707574,13.75474527,0,4
MAC001370,Std,ACORN-D,Affluent,7,2714.941,13.64707574,4.157643185,0,4
MAC000289,Std,ACORN-D,Affluent,7,4765.402999,13.64707574,6.536903976,0,4
MAC000063,Std,ACORN-D,Affluent,7,8368.521001,13.64707574,12.77636794,0,4
MAC003709,Std,ACORN-D,Affluent,7,19713.621,13.64707574,39.42724201,0,4
MAC002157,Std,ACORN-D,Affluent,7,5375.916,13.64707574,8.698893204,0,4
MAC004364,Std,ACORN-D,Affluent,7,2351.039,13.64707574,9.366689243,0,4
MAC001614,ToU,ACORN-D,Affluent,7,5786.685999,13.64707574,8.971606201,1,4
MAC002335,Std,ACORN-D,Affluent,7,11483.695,13.64707574,17.01288148,0,4
MAC000647,Std,ACORN-D,Affluent,7,7688.68,13.64707574,11.19167395,0,4
MAC004409,Std,ACORN-D,Affluent,7,32161.431,13.64707574,45.17054915,0,4
MAC001135,Std,ACORN-D,Affluent,7,2951.399,13.64707574,4.471816667,0,4
MAC004475,Std,ACORN-D,Affluent,8,6370.319,13.64707574,7.913439752,0,4
MAC005351,Std,ACORN-D,Affluent,8,2944.5,13.64707574,3.98443843,0,4
MAC002505,Std,ACORN-D,Affluent,8,9850.953,13.64707574,16.3637093,0,4
MAC001735,Std,ACORN-D,Affluent,8,35535.51001,13.64707574,55.69829155,0,4
MAC002978,Std,ACORN-D,Affluent,8,1255.972,13.64707574,3.431617486,0,4
MAC002649,Std,ACORN-D,Affluent,8,14973.269,13.64707574,22.48238588,0,4
MAC000085,Std,ACORN-D,Affluent,8,22338.717,13.64707574,27.51073523,0,4
MAC004434,Std,ACORN-D,Affluent,8,12583.671,13.64707574,17.69855274,0,4
MAC002965,Std,ACORN-D,Affluent,8,7031.647,13.64707574,11.64179967,0,4
MAC001642,ToU,ACORN-D,Affluent,8,13576.555,13.64707574,21.14728193,1,4
MAC004948,ToU,ACORN-D,Affluent,8,3749.503,13.64707574,4.869484416,1,4
MAC004949,ToU,ACORN-D,Affluent,8,14744.998,13.64707574,24.86508937,1,4
MAC002190,Std,ACORN-D,Affluent,8,9637.466999,13.64707574,17.05746371,0,4
MAC004968,ToU,ACORN-D,Affluent,8,2932.185,13.64707574,5.029476844,1,4
MAC001157,Std,ACORN-D,Affluent,8,5863.069999,13.64707574,8.883439393,0,4
MAC005154,Std,ACORN-D,Affluent,8,16066.28999,13.64707574,29.64260146,0,4
MAC002946,Std,ACORN-D,Affluent,8,1488.762,13.64707574,2.464837749,0,4
MAC000139,ToU,ACORN-D,Affluent,8,12276.897,13.64707574,18.71478201,1,4
MAC004647,Std,ACORN-D,Affluent,8,6156.101999,13.64707574,10.31172864,0,4
MAC004611,ToU,ACORN-D,Affluent,8,21258.008,13.64707574,35.54850837,1,4
MAC001552,Std,ACORN-D,Affluent,8,4221.556,13.64707574,6.524816074,0,4
MAC002458,Std,ACORN-D,Affluent,8,8325.65,13.64707574,12.42634328,0,4
MAC004888,Std,ACORN-D,Affluent,8,12432.727,13.64707574,27.75162277,0,4
MAC004887,Std,ACORN-D,Affluent,8,5349.613,13.64707574,6.867282413,0,4
MAC001561,Std,ACORN-D,Affluent,8,10391.419,13.64707574,16.03614043,0,4
MAC003146,Std,ACORN-D,Affluent,8,4128.859999,13.64707574,6.939260502,0,4
MAC002428,Std,ACORN-D,Affluent,8,8817.877999,13.64707574,13.16101194,0,4
MAC005453,Std,ACORN-D,Affluent,8,1802.738,13.64707574,2.635581871,0,4
MAC002230,ToU,ACORN-D,Affluent,8,4333.024,13.64707574,6.381478645,1,4
MAC004218,ToU,ACORN-D,Affluent,8,8438.136998,13.64707574,13.04194281,1,4
MAC005003,Std,ACORN-D,Affluent,8,4222.398,13.64707574,5.526698953,0,4
MAC001580,Std,ACORN-D,Affluent,8,7861.291999,13.64707574,12.22595956,0,4
MAC002243,ToU,ACORN-D,Affluent,8,11427.96,13.64707574,16.83057438,1,4
MAC002083,ToU,ACORN-D,Affluent,8,6762.888001,13.64707574,10.83796154,1,4
MAC004843,Std,ACORN-D,Affluent,8,12585.989,13.64707574,18.70132095,0,4
MAC001584,Std,ACORN-D,Affluent,8,4112.681,13.64707574,6.376249612,0,4
MAC000888,Std,ACORN-D,Affluent,8,11020.953,13.64707574,16.40022768,0,4
MAC001502,Std,ACORN-D,Affluent,8,10765.693,13.64707574,17.25271314,0,4
MAC004091,ToU,ACORN-D,Affluent,8,13019.494,13.64707574,19.96854908,1,4
MAC000079,Std,ACORN-D,Affluent,8,14133.837,13.64707574,17.47075031,0,4
MAC001000,Std,ACORN-D,Affluent,8,5396.750999,13.64707574,8.078968562,0,4
MAC004953,Std,ACORN-D,Affluent,8,11499.143,13.64707574,14.97284244,0,4
MAC000311,Std,ACORN-D,Affluent,8,11051.007,13.64707574,15.24276827,0,4
MAC004945,Std,ACORN-D,Affluent,8,7491.554,13.64707574,9.729290909,0,4
MAC001518,Std,ACORN-D,Affluent,8,6516.929998,13.64707574,10.05699074,0,4
MAC000983,Std,ACORN-D,Affluent,8,6131.193999,13.64707574,14.2918275,0,4
MAC002166,ToU,ACORN-D,Affluent,8,12121.434,13.64707574,19.61397088,1,4
MAC004928,Std,ACORN-D,Affluent,8,7883.629998,13.64707574,10.22520104,0,4
MAC004927,Std,ACORN-D,Affluent,8,5937.24,13.64707574,7.700700389,0,4
MAC004263,ToU,ACORN-D,Affluent,8,7388.889001,13.64707574,11.43790867,1,4
MAC000957,Std,ACORN-D,Affluent,9,15171.739,13.64707574,22.67823468,0,4
MAC004976,Std,ACORN-D,Affluent,9,10307.926,13.64707574,17.09440465,0,4
MAC001539,Std,ACORN-D,Affluent,9,6597.931,13.64707574,10.18199228,0,4
MAC003229,Std,ACORN-D,Affluent,9,6913.932998,13.64707574,13.0451566,0,4
MAC004916,Std,ACORN-D,Affluent,9,3664.623,13.64707574,4.746920984,0,4
MAC004915,Std,ACORN-D,Affluent,9,1711.626,13.64707574,2.217132125,0,4
MAC004911,Std,ACORN-D,Affluent,9,8532.572999,13.64707574,11.0525557,0,4
MAC004987,Std,ACORN-D,Affluent,9,13122.298,13.64707574,17.15333072,0,4
MAC002148,ToU,ACORN-D,Affluent,9,11583.186,13.64707574,18.68255806,1,4
MAC004924,Std,ACORN-D,Affluent,9,4404.757001,13.64707574,5.7130441,0,4
MAC000883,Std,ACORN-D,Affluent,9,5784.356999,13.64707574,19.47594949,0,4
MAC000105,Std,ACORN-D,Affluent,9,40426.194,13.64707574,50.97880706,0,4
MAC002247,ToU,ACORN-D,Affluent,9,5238.212,13.64707574,8.341101911,1,4
MAC004718,Std,ACORN-D,Affluent,9,18688.698,13.64707574,26.62207692,0,4
MAC003093,Std,ACORN-D,Affluent,9,4752.916999,13.64707574,7.267457185,0,4
MAC004704,Std,ACORN-D,Affluent,9,2944.483,13.64707574,7.010673811,0,4
MAC005380,Std,ACORN-D,Affluent,9,4528.556,13.64707574,6.152929348,0,4
MAC002358,Std,ACORN-D,Affluent,9,7908.593001,13.64707574,11.7512526,0,4
MAC000815,Std,ACORN-D,Affluent,9,5554.633999,13.64707574,8.241296735,0,4
MAC004686,Std,ACORN-D,Affluent,9,3517.451,13.64707574,5.901763422,0,4
MAC001873,ToU,ACORN-D,Affluent,9,7539.15,13.64707574,11.94793978,1,4
MAC001928,ToU,ACORN-D,Affluent,9,5530.629,13.64707574,8.778776191,1,4
MAC000808,Std,ACORN-D,Affluent,9,10701.334,13.64707574,15.85382815,0,4
MAC000052,ToU,ACORN-D,Affluent,9,5599.741999,13.64707574,6.879289925,1,4
MAC004677,Std,ACORN-D,Affluent,9,1712.046,13.64707574,2.872560402,0,4
MAC001638,Std,ACORN-D,Affluent,9,4368.159,13.64707574,6.814600624,0,4
MAC004666,Std,ACORN-D,Affluent,9,10479.84599,13.64707574,17.5541809,0,4
MAC000377,Std,ACORN-D,Affluent,9,4340.676,13.64707574,6.03710153,0,4
MAC001070,Std,ACORN-D,Affluent,9,7741.320997,13.64707574,11.69383836,0,4
MAC000109,ToU,ACORN-D,Affluent,9,5330.5,13.64707574,6.588998764,1,4
MAC004653,Std,ACORN-D,Affluent,9,4961.959,13.64707574,8.311489113,0,4
MAC004590,ToU,ACORN-D,Affluent,9,6763.490002,13.64707574,11.31018395,1,4
MAC004360,Std,ACORN-D,Affluent,9,5009.514,13.64707574,6.996527933,0,4
MAC004448,ToU,ACORN-D,Affluent,9,4808.412,13.64707574,6.762886076,1,4
MAC004439,ToU,ACORN-D,Affluent,9,11607.004,13.64707574,16.32490014,1,4
MAC005015,Std,ACORN-D,Affluent,9,8894.903,13.64707574,11.68844021,0,4
MAC005504,Std,ACORN-D,Affluent,9,8376.402999,13.64707574,12.26413323,0,4
MAC000871,Std,ACORN-D,Affluent,9,2016.331,13.64707574,2.991589021,0,4
MAC004318,ToU,ACORN-D,Affluent,9,3493.258,13.64707574,5.415903876,1,4
MAC002555,Std,ACORN-D,Affluent,9,4451.912999,13.64707574,7.419854998,0,4
MAC000866,Std,ACORN-D,Affluent,9,10183.909,13.64707574,15.10965727,0,4
MAC005517,Std,ACORN-D,Affluent,9,1801.405,13.64707574,2.637489019,0,4
MAC000863,Std,ACORN-D,Affluent,9,11776.838,13.64707574,24.6377364,0,4
MAC003100,Std,ACORN-D,Affluent,9,8322.724001,13.64707574,14.44917361,0,4
MAC003364,Std,ACORN-D,Affluent,9,12275.426,13.64707574,23.60658846,0,4
MAC002380,Std,ACORN-D,Affluent,9,14477.12,13.64707574,21.54333333,0,4
MAC004760,Std,ACORN-D,Affluent,9,963.038,13.64707574,1.3816901,0,4
MAC000026,Std,ACORN-D,Affluent,9,10136.416,13.64707574,12.43732025,0,4
MAC002005,ToU,ACORN-D,Affluent,9,6763.795999,13.64707574,10.80478594,1,4
MAC001613,Std,ACORN-D,Affluent,9,13692.458,13.64707574,21.22861705,0,4
MAC002375,Std,ACORN-D,Affluent,10,3698.685,13.64707574,5.512198211,0,4
MAC004399,ToU,ACORN-D,Affluent,10,3439.69,13.64707574,4.831025281,1,4
MAC004740,Std,ACORN-D,Affluent,10,5161.243,13.64707574,7.394330945,0,4
MAC003708,ToU,ACORN-D,Affluent,10,8348.372999,13.64707574,16.696746,1,4
MAC002153,Std,ACORN-D,Affluent,10,11528.599,13.64707574,18.59451452,0,4
MAC004959,Std,ACORN-D,Affluent,10,8792.271002,13.64707574,11.44826953,0,4
MAC002928,Std,ACORN-D,Affluent,10,4533.183,13.64707574,7.468176276,0,4
MAC001352,ToU,ACORN-D,Affluent,10,6945.248001,13.64707574,10.63590812,1,4
MAC002929,Std,ACORN-D,Affluent,10,6856.038,13.64707574,11.31359406,0,4
MAC001869,Std,ACORN-D,Affluent,10,6393.904997,13.64707574,10.13297147,0,4
MAC002050,Std,ACORN-D,Affluent,10,1782.342001,13.64707574,2.856317309,0,4
MAC004178,Std,ACORN-D,Affluent,10,7549.863998,13.64707574,12.95002401,0,4
MAC002725,Std,ACORN-D,Affluent,10,16719.108,13.64707574,25.25545016,0,4
MAC005324,ToU,ACORN-D,Affluent,10,11002.193,13.64707574,14.82775337,1,4
MAC001867,Std,ACORN-D,Affluent,10,6174.264999,13.64707574,9.800420634,0,4
MAC005224,Std,ACORN-D,Affluent,10,9742.049002,13.64707574,12.92048939,0,4
MAC002036,Std,ACORN-D,Affluent,10,2053.322,13.64707574,3.2853152,0,4
MAC005349,ToU,ACORN-D,Affluent,10,2654.794,13.64707574,3.592414073,1,4
MAC002931,ToU,ACORN-D,Affluent,10,2748.714999,13.64707574,4.535833332,1,4
MAC005354,ToU,ACORN-D,Affluent,10,9887.532001,13.64707574,16.1825401,1,4
MAC001235,Std,ACORN-D,Affluent,10,11924.883,13.64707574,18.1781753,0,4
MAC002024,Std,ACORN-D,Affluent,10,4749.103999,13.64707574,21.78488073,0,4
MAC005280,Std,ACORN-D,Affluent,10,11222.1,13.64707574,14.9628,0,4
MAC000931,ToU,ACORN-D,Affluent,10,2663.377,13.64707574,3.98113154,1,4
MAC000884,ToU,ACORN-D,Affluent,10,11413.238,13.64707574,16.95874889,1,4
MAC002851,Std,ACORN-D,Affluent,10,14574.547,13.64707574,22.1161563,0,4
MAC001221,Std,ACORN-D,Affluent,10,8899.024001,13.64707574,13.56558537,0,4
MAC005255,ToU,ACORN-D,Affluent,10,11371.812,13.64707574,15.12209043,1,4
MAC005211,Std,ACORN-D,Affluent,10,8764.696,13.64707574,11.57819815,0,4
MAC001437,ToU,ACORN-D,Affluent,10,2852.208,13.64707574,4.422027907,1,4
MAC001420,ToU,ACORN-D,Affluent,10,6596.377999,13.64707574,10.1326851,1,4
MAC000531,Std,ACORN-D,Affluent,10,3687.215,13.64707574,5.24497155,0,4
MAC004225,Std,ACORN-D,Affluent,10,19760.063,13.64707574,30.54105564,0,4
MAC000830,ToU,ACORN-D,Affluent,10,13286.242,13.64707574,19.71252522,1,4
MAC000322,Std,ACORN-D,Affluent,10,3691.973,13.64707574,5.092376552,0,4
MAC000522,Std,ACORN-D,Affluent,10,15101.942,13.64707574,21.45162215,0,4
MAC001402,ToU,ACORN-D,Affluent,10,4227.867,13.64707574,6.474528331,1,4
MAC004205,Std,ACORN-D,Affluent,10,8534.532999,13.64707574,13.19093199,0,4
MAC004198,Std,ACORN-D,Affluent,10,18590.577,13.64707574,38.73036875,0,4
MAC002063,Std,ACORN-D,Affluent,10,3452.313,13.64707574,5.5237008,0,4
MAC005219,Std,ACORN-D,Affluent,10,4102.199,13.64707574,5.426189153,0,4
MAC004193,Std,ACORN-D,Affluent,10,13790.668,13.64707574,21.24910323,0,4
MAC000857,ToU,ACORN-D,Affluent,10,2082.541,13.64707574,3.089823442,1,4
MAC002010,Std,ACORN-D,Affluent,10,3557.641,13.64707574,5.67406858,0,4
MAC000985,ToU,ACORN-D,Affluent,10,43031.14799,13.64707574,64.41788622,1,4
MAC000462,Std,ACORN-D,Affluent,10,8530.563999,13.64707574,12.06586139,0,4
MAC002765,ToU,ACORN-D,Affluent,10,10423.287,13.64707574,15.79285909,1,4
MAC004016,Std,ACORN-D,Affluent,10,22795.08,13.64707574,37.80278607,0,4
MAC005244,Std,ACORN-D,Affluent,11,14302.155,13.64707574,18.99356573,0,4
MAC001166,ToU,ACORN-D,Affluent,11,7547.292,13.64707574,11.41799092,1,4
MAC005249,Std,ACORN-D,Affluent,11,8815.621,13.64707574,11.70733201,0,4
MAC004026,Std,ACORN-D,Affluent,11,6073.055,13.64707574,10.07140133,0,4
MAC001964,Std,ACORN-D,Affluent,11,4021.865,13.64707574,6.404243631,0,4
MAC005252,Std,ACORN-D,Affluent,11,2258.192,13.64707574,2.998926959,0,4
MAC005273,Std,ACORN-D,Affluent,11,2498.505,13.64707574,3.33134,0,4
MAC001116,ToU,ACORN-D,Affluent,11,10402.506,13.64707574,18.57590357,1,4
MAC005254,Std,ACORN-D,Affluent,11,6034.581,13.64707574,8.014051792,0,4
MAC001956,Std,ACORN-D,Affluent,11,13499.667,13.64707574,21.53056937,0,4
MAC004051,Std,ACORN-D,Affluent,11,10924.066,13.64707574,18.14628904,0,4
MAC002779,Std,ACORN-D,Affluent,11,2234.228,13.64707574,3.385193939,0,4
MAC004075,Std,ACORN-D,Affluent,11,9129.714,13.64707574,14.00262883,0,4
MAC005261,Std,ACORN-D,Affluent,11,4758.296,13.64707574,6.327521277,0,4
MAC004070,Std,ACORN-D,Affluent,11,5085.377,13.64707574,7.823656924,0,4
MAC001980,Std,ACORN-D,Affluent,11,2886.177,13.64707574,4.60315311,0,4
MAC004242,Std,ACORN-D,Affluent,11,3029.774,13.64707574,11.138875,0,4
MAC002805,Std,ACORN-D,Affluent,11,9265.407,13.64707574,14.03849545,0,4
MAC004006,Std,ACORN-D,Affluent,11,6965.295,13.64707574,11.55106965,0,4
MAC001897,Std,ACORN-D,Affluent,11,4922.949001,13.64707574,7.80182092,0,4
MAC003958,Std,ACORN-D,Affluent,11,7403.552001,13.64707574,12.27786401,0,4
MAC001232,ToU,ACORN-D,Affluent,11,6697.188999,13.64707574,10.20912957,1,4
MAC000455,Std,ACORN-D,Affluent,11,17700.966,13.64707574,25.0013644,0,4
MAC002820,Std,ACORN-D,Affluent,11,8393.696999,13.64707574,12.73702124,0,4
MAC005275,Std,ACORN-D,Affluent,11,19659.161,13.64707574,26.21221466,0,4
MAC002751,Std,ACORN-D,Affluent,11,9735.648,13.64707574,14.75098182,0,4
MAC001999,Std,ACORN-D,Affluent,11,3498.645,13.64707574,5.588889776,0,4
MAC002812,Std,ACORN-D,Affluent,11,5009.133,13.64707574,7.601112292,0,4
MAC003987,Std,ACORN-D,Affluent,11,9535.591003,13.64707574,15.81358375,0,4
MAC002741,ToU,ACORN-D,Affluent,11,17074.799,13.64707574,25.79274773,1,4
MAC001255,Std,ACORN-D,Affluent,11,9114.463999,13.64707574,13.894,0,4
MAC002891,ToU,ACORN-D,Affluent,11,3673.216,13.64707574,6.061412542,1,4
MAC000442,Std,ACORN-D,Affluent,11,3954.574,13.64707574,5.57767842,0,4
MAC000326,Std,ACORN-D,Affluent,11,11707.438,13.64707574,16.17049448,0,4
MAC001258,Std,ACORN-D,Affluent,11,14366.943,13.64707574,31.43751204,0,4
MAC004111,Std,ACORN-D,Affluent,11,6143.231,13.64707574,9.436606758,0,4
MAC004007,Std,ACORN-D,Affluent,11,11337.569,13.64707574,18.80193864,0,4
MAC000155,Std,ACORN-D,Affluent,11,11556.667,13.64707574,13.94049095,0,4
MAC000503,Std,ACORN-D,Affluent,11,4511.758,13.64707574,6.399656737,0,4
MAC000814,ToU,ACORN-D,Affluent,11,4490.911999,13.64707574,6.672974739,1,4
MAC005318,Std,ACORN-D,Affluent,11,30937.06999,13.64707574,41.58208332,0,4
MAC002885,Std,ACORN-D,Affluent,11,4966.379001,13.64707574,8.195344886,0,4
MAC004276,Std,ACORN-D,Affluent,11,14241.448,13.64707574,22.04558514,0,4
MAC002109,Std,ACORN-D,Affluent,11,4604.178,13.64707574,7.402215434,0,4
MAC001803,Std,ACORN-D,Affluent,11,786.36,13.64707574,1.242274882,0,4
MAC005316,Std,ACORN-D,Affluent,11,13718.713,13.64707574,21.10571231,0,4
MAC001359,Std,ACORN-D,Affluent,11,5549.106999,13.64707574,8.537087691,0,4
MAC005134,ToU,ACORN-D,Affluent,11,6549.476,13.64707574,10.2495712,1,4
MAC002138,Std,ACORN-D,Affluent,11,7383.535,13.64707574,11.8897504,0,4
MAC005184,ToU,ACORN-D,Affluent,11,16431.712,13.64707574,21.67772032,1,4
MAC005106,ToU,ACORN-D,Affluent,12,10354.962,13.64707574,16.17962812,1,4
MAC004340,Std,ACORN-D,Affluent,12,10507.652,13.64707574,14.67549162,0,4
MAC002137,Std,ACORN-D,Affluent,12,20260.158,13.64707574,32.62505314,0,4
MAC001800,Std,ACORN-D,Affluent,12,7424.319999,13.64707574,11.72878357,0,4
MAC005179,ToU,ACORN-D,Affluent,12,4610.694,13.64707574,6.082709762,1,4
MAC005182,Std,ACORN-D,Affluent,12,3042.366,13.64707574,4.013675462,0,4
MAC004280,Std,ACORN-D,Affluent,12,20783.084,13.64707574,32.17195665,0,4
MAC002884,Std,ACORN-D,Affluent,12,7432.884999,13.64707574,12.2654868,0,4
MAC004292,Std,ACORN-D,Affluent,12,1565.618,13.64707574,2.423557276,0,4
MAC004348,Std,ACORN-D,Affluent,12,18841.755,13.64707574,26.31530029,0,4
MAC001495,ToU,ACORN-D,Affluent,12,20148.33,13.64707574,31.09310185,1,4
MAC002622,ToU,ACORN-D,Affluent,12,6532.775999,13.64707574,9.794266866,1,4
MAC005181,Std,ACORN-D,Affluent,12,2811.894,13.64707574,3.709622692,0,4
MAC002645,ToU,ACORN-D,Affluent,12,11116.151,13.64707574,16.66589355,1,4
MAC005206,Std,ACORN-D,Affluent,12,2858.717,13.64707574,3.776376487,0,4
MAC001821,Std,ACORN-D,Affluent,12,11008.811,13.64707574,17.41900475,0,4
MAC005195,Std,ACORN-D,Affluent,12,9211.004,13.64707574,12.15172032,0,4
MAC000803,ToU,ACORN-D,Affluent,12,6823.127999,13.64707574,10.10833778,1,4
MAC004311,Std,ACORN-D,Affluent,12,2663.714,13.64707574,8.999033783,0,4
MAC005070,ToU,ACORN-D,Affluent,12,13718.274,13.64707574,21.43480312,1,4
MAC000572,Std,ACORN-D,Affluent,12,5851.993999,13.64707574,8.493460085,0,4
MAC000551,Std,ACORN-D,Affluent,12,1924.07,13.64707574,2.792554427,0,4
MAC005205,Std,ACORN-D,Affluent,12,3174.64,13.64707574,4.839390244,0,4
MAC000291,Std,ACORN-D,Affluent,12,13450.912,13.64707574,18.45118244,0,4
MAC002670,Std,ACORN-D,Affluent,12,13973.065,13.64707574,24.05002582,0,4
MAC002144,Std,ACORN-D,Affluent,12,3568.615001,13.64707574,5.755830646,0,4
MAC001787,Std,ACORN-D,Affluent,12,2217.401,13.64707574,3.50300316,0,4
MAC002543,Std,ACORN-E,Affluent,12,2086.054,10.29106696,3.476756667,0,5
MAC002556,Std,ACORN-E,Affluent,12,3195.132,10.29106696,5.32522,0,5
MAC002660,Std,ACORN-E,Affluent,12,2351.802,10.29106696,3.531234234,0,5
MAC005399,Std,ACORN-E,Affluent,12,12407.862,10.29106696,16.92750614,0,5
